snapshot_id,snapshot_date,product_id,warehouse_id,inventory_on_hand,reorder_point,days_of_supply,week_demand
468,2024-11-25,109,17,0.0,573.9,0.0,1302.8
469,2024-07-08,106,20,195.5,394.7,2.5,410.7
470,2025-05-12,31,4,99.7,459.4,0.7,957.7
471,2025-08-04,42,9,454.8,629.4,4.3,372.6
472,2025-08-04,53,5,1143.8,550.8,8.2,687.3
473,2023-01-01,64,14,469.3,631.4,3.1,2453.0
474,2025-11-24,31,21,468.9,740.0,3.5,1354.7
475,2025-04-14,74,9,1305.3,1692.3,4.1,3120.5
476,2023-10-30,118,19,476.4,519.9,8.2,401.6
477,2023-03-20,8,19,388.3,1069.6,1.9,1083.3
478,2023-01-01,6,14,1133.0,709.1,6.2,1258.8
479,2023-09-04,35,9,2376.9,1702.5,6.7,1011.2
480,2024-09-02,119,21,761.7,224.9,14.9,178.8
481,2023-01-23,37,10,154.1,853.1,0.9,1270.8
482,2024-05-13,17,7,1153.5,463.3,28.1,196.3
483,2023-09-04,35,13,1455.8,766.3,7.4,1233.1
484,2025-01-20,11,9,311.4,1138.3,1.2,1552.9
485,2023-05-15,94,18,0.0,250.0,0.0,624.7
486,2023-06-12,81,4,788.1,812.9,4.5,886.6
487,2024-12-23,48,17,2684.0,1622.8,9.7,1149.5
488,2023-01-23,9,7,641.9,431.3,9.5,400.1
489,2024-06-10,73,20,2449.4,986.3,28.4,347.4
490,2024-01-22,31,1,1109.9,582.6,8.4,351.1
491,2025-08-04,32,14,156.8,149.2,5.8,142.8
492,2023-10-30,22,20,807.1,538.9,6.2,1014.2
493,2023-03-20,17,12,262.1,496.5,5.4,329.8
494,2023-05-15,106,16,464.4,204.2,8.5,444.5
495,2025-07-07,64,19,805.0,773.5,6.0,703.1
496,2024-09-30,78,9,0.0,682.1,0.0,1347.4
497,2024-01-22,40,6,758.3,951.5,7.7,718.5
498,2024-01-22,113,10,1070.6,373.6,11.4,206.5
499,2025-08-04,118,15,918.3,433.3,23.8,139.8
500,2025-10-27,101,6,113.1,53.1,9.1,70.7
501,2023-06-12,38,12,0.0,406.0,0.0,1717.8
502,2023-10-02,54,4,744.9,624.3,4.8,698.6
503,2023-10-30,62,2,0.0,684.2,0.0,836.1
504,2023-07-10,15,22,2289.2,1475.2,14.8,1133.8
505,2024-11-25,106,10,855.7,383.7,11.4,339.9
506,2023-09-04,80,3,103.3,207.2,2.2,339.0
507,2025-08-04,120,6,0.0,270.0,0.0,1338.4
508,2024-11-25,41,22,46.2,306.6,0.9,288.3
509,2024-10-28,41,1,450.0,282.5,8.4,396.2
510,2024-09-02,98,7,655.9,266.7,7.1,512.6
511,2024-09-30,12,16,2663.5,1131.1,13.9,807.2
512,2024-04-15,75,13,595.3,372.2,7.7,302.0
513,2024-09-02,14,1,502.4,208.3,18.6,106.0
514,2024-09-30,20,9,2089.4,1276.9,12.2,938.8
515,2024-03-18,105,4,605.8,988.5,5.4,926.7
516,2025-03-17,32,17,57.1,80.0,2.2,184.9
517,2024-09-02,16,22,834.5,497.8,10.4,465.4
518,2023-07-10,6,4,1551.5,858.1,8.0,804.5
519,2025-10-27,73,16,0.0,651.9,0.0,478.8
520,2024-11-25,2,7,0.0,2044.2,0.0,3259.4
521,2023-01-23,118,17,1042.5,595.7,15.9,221.7
522,2025-09-29,1,14,3328.8,1472.3,18.4,803.9
523,2023-04-17,21,15,411.0,227.9,9.7,285.2
524,2025-03-17,117,8,0.0,199.2,0.0,576.4
525,2025-09-29,31,5,405.6,320.3,5.4,725.0
526,2023-04-17,85,6,240.0,312.7,3.7,371.6
527,2023-01-01,67,10,282.8,486.0,2.3,1323.2
528,2023-10-30,31,5,0.0,320.3,0.0,661.6
529,2025-09-01,117,14,664.0,434.4,9.8,167.4
530,2023-07-10,86,13,815.4,501.9,8.4,404.6
531,2023-10-02,52,15,55.5,137.3,2.1,253.6
532,2023-03-20,26,18,0.0,298.4,0.0,514.4
533,2025-11-24,54,4,0.0,624.3,0.0,1408.4
534,2023-10-02,78,15,0.0,498.7,0.0,1096.1
535,2023-05-15,61,19,438.6,140.7,23.1,116.4
536,2024-09-30,49,11,0.0,714.9,0.0,3126.4
537,2024-12-23,56,3,963.1,1209.0,8.8,543.2
538,2023-10-30,87,14,2024.7,1610.4,7.3,2603.4
539,2024-09-30,32,1,405.2,137.0,14.5,151.3
540,2025-02-17,40,5,506.7,700.9,7.1,961.4
541,2025-01-20,30,8,347.4,257.1,7.8,172.5
542,2025-09-01,96,3,691.1,325.2,10.5,202.8
543,2023-12-25,36,8,122.1,334.2,4.2,218.4
544,2025-11-24,19,19,186.2,292.9,3.4,340.3
545,2025-02-17,102,8,1102.0,473.0,24.0,369.6
546,2025-01-20,55,21,2295.4,1049.0,8.4,787.6
547,2023-04-17,72,14,949.8,1042.0,6.4,305.5
548,2023-11-27,33,4,35.7,45.7,4.1,48.9
549,2024-09-30,114,19,206.5,196.6,3.1,212.3
550,2025-02-17,46,14,556.8,276.7,24.1,110.2
551,2025-03-17,18,4,3612.6,1910.1,11.0,1392.1
552,2025-09-29,32,3,0.0,47.1,0.0,83.2
553,2023-10-30,120,6,871.0,270.0,13.5,254.1
554,2025-11-24,5,12,354.8,736.1,2.4,737.0
555,2025-05-12,114,21,781.6,379.9,9.9,313.4
556,2025-08-04,48,9,1077.9,1585.0,3.9,1397.4
557,2024-10-28,84,13,299.4,145.4,9.8,190.0
558,2023-05-15,111,7,202.7,1032.1,0.7,1432.2
559,2025-06-09,41,13,262.0,157.4,9.9,156.1
560,2024-09-30,76,12,184.8,97.3,17.3,146.9
561,2024-04-15,66,18,132.6,135.4,5.1,225.6
562,2025-11-24,48,22,4898.3,1773.3,14.7,1296.6
563,2023-01-01,111,3,388.4,899.1,2.6,1337.2
564,2025-10-27,32,1,138.8,137.0,5.0,375.2
565,2024-07-08,65,11,1616.5,1060.4,10.7,593.7
566,2023-08-07,32,22,279.4,170.0,9.6,211.7
567,2025-01-20,49,17,364.8,824.9,1.9,1727.4
568,2025-10-27,60,6,132.7,284.3,2.1,860.6
569,2025-07-07,48,13,1564.2,817.7,9.1,880.3
570,2023-07-10,54,12,1421.3,644.6,8.5,640.8
571,2023-06-12,9,16,795.0,331.5,13.4,280.8
572,2025-04-14,67,3,28.4,284.2,0.5,498.3
573,2025-04-14,30,13,171.8,154.4,6.0,188.5
574,2023-11-27,19,3,0.0,113.3,0.0,373.6
575,2025-07-07,89,19,1063.9,690.0,7.9,819.4
576,2024-12-23,31,17,0.0,406.8,0.0,1646.3
577,2024-05-13,37,13,226.9,388.9,2.6,902.9
578,2023-09-04,102,16,696.0,515.3,15.8,361.8
579,2025-09-01,44,1,1516.1,777.2,18.6,980.0
580,2023-03-20,45,16,0.0,506.6,0.0,1100.3
581,2023-01-23,10,10,408.2,247.5,6.3,445.3
582,2023-01-23,58,1,1432.0,1659.8,4.8,2120.7
583,2023-01-23,10,12,165.8,330.8,2.5,298.3
584,2023-03-20,2,16,0.0,1349.1,0.0,1008.8
585,2025-10-27,112,16,0.0,416.6,0.0,1342.7
586,2023-10-30,73,20,768.8,986.3,8.9,907.3
587,2025-07-07,75,21,0.0,716.5,0.0,1723.7
588,2025-04-14,46,14,740.8,276.7,32.0,142.9
589,2023-01-01,113,10,669.6,373.6,7.1,355.7
590,2024-10-28,45,4,231.8,506.2,1.7,633.2
591,2023-10-30,2,8,921.0,976.7,5.3,1612.8
592,2024-08-05,3,1,653.5,436.8,5.4,833.4
593,2025-11-24,33,4,50.8,45.7,5.8,38.1
594,2023-11-27,15,13,1738.6,881.9,22.1,589.3
595,2024-09-30,63,19,3277.2,875.5,23.9,841.7
596,2025-12-22,38,4,187.8,520.8,1.9,546.4
597,2023-06-12,23,17,2610.6,1172.0,13.7,921.3
598,2025-08-04,45,16,0.0,506.6,0.0,916.9
599,2023-02-20,72,12,183.9,1202.3,1.2,477.9
600,2023-07-10,38,4,800.8,520.8,8.3,344.9
601,2023-11-27,3,19,506.6,474.2,5.1,361.9
602,2025-01-20,98,9,986.4,305.0,12.7,168.3
603,2025-05-12,58,20,1705.8,1604.8,5.6,1487.7
604,2024-06-10,58,5,757.1,718.7,5.3,524.2
605,2024-11-25,27,19,1145.2,436.0,14.5,396.4
606,2025-09-29,109,20,1636.8,790.0,11.7,896.4
607,2024-02-19,94,11,873.7,278.3,11.5,255.0
608,2025-02-17,76,6,86.8,89.5,10.8,39.4
609,2024-10-28,54,12,0.0,644.6,0.0,2176.2
610,2023-10-30,23,2,215.7,855.4,0.9,1411.2
611,2024-07-08,80,4,0.0,423.6,0.0,1060.7
612,2024-07-08,52,4,13.1,192.6,0.3,280.4
613,2023-02-20,29,17,0.0,491.1,0.0,1544.0
614,2025-09-29,81,16,222.8,521.6,2.0,545.5
615,2024-02-19,99,1,1063.6,676.8,7.5,370.2
616,2024-01-22,87,8,0.0,975.6,0.0,1559.1
617,2023-10-02,23,22,0.0,1490.3,0.0,2348.6
618,2023-10-30,104,13,0.0,141.2,0.0,140.1
619,2025-03-17,74,21,4017.0,1789.6,10.4,3289.5
620,2023-11-27,23,9,313.7,727.0,1.7,1364.6
621,2024-06-10,99,2,1617.7,851.3,10.5,306.6
622,2023-10-30,9,5,18.3,241.1,0.4,275.0
623,2023-07-10,57,16,1640.3,622.9,22.6,344.9
624,2024-09-02,74,3,434.5,1072.7,2.2,1480.5
625,2024-07-08,9,18,873.3,364.8,14.2,307.6
626,2023-08-07,81,11,1651.9,890.7,9.4,840.4
627,2023-01-01,31,4,1608.1,459.4,11.6,634.1
628,2024-09-30,118,5,585.8,403.0,14.7,295.3
629,2023-01-23,48,22,1697.0,1773.3,5.1,1621.1
630,2025-10-27,74,9,0.0,1692.3,0.0,3053.0
631,2023-01-23,78,6,1105.9,641.5,8.5,681.9
632,2024-12-23,36,13,452.3,197.4,26.3,121.1
633,2025-12-22,22,20,504.9,538.9,3.9,1245.4
634,2023-04-17,48,22,2941.2,1773.3,8.8,2505.0
635,2023-06-12,118,17,717.6,595.7,10.9,310.0
636,2025-11-24,82,3,0.0,177.7,0.0,293.4
637,2023-10-30,62,9,1.2,547.8,0.0,848.2
638,2025-03-17,52,2,354.9,269.0,7.8,475.1
639,2024-05-13,24,13,135.5,52.9,9.1,96.1
640,2024-12-23,40,8,2121.9,1169.4,19.0,880.9
641,2023-08-07,19,3,88.9,113.3,2.9,184.4
642,2024-11-25,98,12,319.6,368.3,3.1,761.2
643,2024-02-19,40,12,2089.0,1553.8,13.6,722.2
644,2024-09-30,44,22,261.5,613.7,2.9,1339.3
645,2025-09-01,4,4,0.0,346.1,0.0,389.6
646,2025-11-24,55,11,0.0,1351.3,0.0,1964.9
647,2024-12-23,25,5,93.2,116.9,4.6,167.1
648,2025-08-04,27,15,448.4,340.8,8.4,334.9
649,2023-01-01,55,15,2016.3,925.5,14.0,393.2
650,2023-08-07,9,2,0.0,413.2,0.0,606.5
651,2025-08-04,92,13,391.7,482.0,4.0,469.0
652,2023-11-27,89,19,200.3,690.0,1.5,783.8
653,2023-11-27,92,13,0.0,482.0,0.0,2016.1
654,2023-06-12,45,11,0.0,663.7,0.0,1285.1
655,2023-02-20,61,18,367.1,181.8,23.3,86.4
656,2023-04-17,16,13,112.7,213.0,3.0,419.3
657,2025-03-17,51,11,379.3,428.1,9.6,282.6
658,2025-01-20,86,14,1308.5,919.5,6.3,853.6
659,2024-10-28,109,15,0.0,265.1,0.0,1220.3
660,2023-09-04,109,17,825.6,573.9,7.2,398.2
661,2025-09-01,18,2,288.4,1168.3,0.7,5394.7
662,2023-10-30,35,13,1735.9,766.3,8.8,834.7
663,2025-08-04,69,13,381.5,176.0,9.3,115.2
664,2023-01-23,58,21,1660.6,1007.7,5.8,1174.0
665,2024-06-10,82,21,719.4,381.3,8.2,921.3
666,2024-12-23,57,15,0.0,488.0,0.0,511.5
667,2025-10-27,116,20,564.6,829.5,5.5,501.2
668,2024-11-25,10,12,559.3,330.8,8.5,379.2
669,2023-06-12,91,11,1333.7,780.6,15.7,338.8
670,2023-05-15,16,20,1368.4,438.7,15.5,214.0
671,2023-01-23,61,5,49.3,84.0,4.8,129.9
672,2024-06-10,37,22,0.0,981.1,0.0,1823.3
673,2023-04-17,2,20,3760.9,1676.9,17.2,1269.8
674,2025-07-07,6,7,2226.4,555.5,12.8,716.2
675,2023-01-01,99,1,1290.2,676.8,9.1,321.5
676,2023-01-01,18,3,1787.6,698.6,9.5,745.4
677,2023-11-27,56,19,5326.3,1707.1,28.3,1379.7
678,2025-09-01,43,21,665.8,333.6,8.5,340.2
679,2024-11-25,45,4,1296.9,506.2,9.4,966.4
680,2025-04-14,16,13,345.7,213.0,9.3,189.2
681,2023-07-10,88,10,1079.7,635.5,9.0,455.7
682,2024-06-10,16,11,280.7,388.3,3.9,953.8
683,2024-02-19,79,2,130.7,1301.2,0.9,509.7
684,2024-02-19,71,1,489.4,526.2,6.8,418.1
685,2024-07-08,42,8,901.7,544.7,9.0,836.5
686,2025-07-07,45,21,1293.8,674.0,9.0,771.0
687,2025-09-29,15,1,2364.0,1624.2,14.8,1250.3
688,2025-06-09,8,19,2529.6,1069.6,12.6,1444.4
689,2024-10-28,11,14,0.0,1725.9,0.0,4939.4
690,2025-05-12,76,6,43.5,89.5,5.4,121.9
691,2023-02-20,1,11,946.1,1092.9,5.1,575.2
692,2025-08-04,10,13,5.6,173.3,0.2,244.2
693,2024-08-05,38,13,381.6,152.1,7.8,230.6
694,2023-06-12,107,22,238.7,360.1,2.9,779.9
695,2024-06-10,36,14,478.1,271.1,14.3,198.3
696,2024-06-10,100,11,178.2,68.2,8.1,68.4
697,2024-08-05,109,21,942.5,641.1,7.2,928.8
698,2023-10-30,22,21,994.9,484.3,7.8,1460.8
699,2024-11-25,91,11,0.0,780.6,0.0,608.5
700,2024-12-23,33,11,0.0,41.0,0.0,82.5
701,2024-06-10,98,19,903.0,333.6,11.1,399.7
702,2023-05-15,76,13,94.5,56.1,18.2,26.7
703,2024-12-23,116,14,349.9,858.2,3.3,1007.2
704,2025-08-04,53,14,1733.9,1347.8,6.5,2042.2
705,2023-01-01,94,9,374.4,262.3,5.7,299.5
706,2025-01-20,68,10,685.7,1023.2,2.6,2663.1
707,2025-07-07,26,10,904.4,419.3,8.7,766.9
708,2024-11-25,102,22,2392.1,828.9,38.2,297.7
709,2024-03-18,72,5,2039.6,533.9,28.8,494.7
710,2023-01-23,60,19,707.2,461.7,9.2,920.8
711,2024-03-18,93,9,346.1,384.0,5.1,607.9
712,2025-12-22,79,9,1098.3,1022.0,9.3,794.6
713,2023-10-30,106,1,769.4,285.9,10.1,480.9
714,2024-01-22,81,16,688.5,521.6,6.2,685.5
715,2025-12-22,63,19,0.0,875.5,0.0,1359.8
716,2025-11-24,11,19,881.5,1502.0,3.5,1607.5
717,2023-06-12,62,2,0.0,684.2,0.0,1870.1
718,2025-03-17,3,21,0.0,747.4,0.0,798.9
719,2024-12-23,108,3,595.6,211.8,31.4,109.1
720,2024-02-19,112,9,264.5,562.7,2.1,332.5
721,2023-08-07,16,22,810.7,497.8,10.1,881.6
722,2024-11-25,71,15,492.3,306.2,15.1,220.7
723,2023-01-01,76,18,43.5,65.3,5.9,68.3
724,2025-09-01,23,9,1158.0,727.0,6.3,818.9
725,2024-06-10,75,18,963.4,390.6,8.3,452.6
726,2023-01-23,96,3,133.4,325.2,2.0,237.4
727,2025-06-09,23,22,1540.7,1490.3,6.8,718.5
728,2024-05-13,73,20,949.5,986.3,11.0,1004.7
729,2023-08-07,116,13,410.9,322.9,7.8,285.6
730,2023-05-15,63,4,1273.0,1340.9,7.8,426.0
731,2023-08-07,110,21,0.0,397.8,0.0,206.2
732,2025-05-12,48,13,12.2,817.7,0.1,1300.9
733,2024-06-10,120,21,84.0,339.5,0.9,731.8
734,2023-09-04,16,7,533.0,407.6,7.9,334.6
735,2023-10-02,36,19,612.0,243.9,19.5,235.7
736,2025-07-07,13,7,483.8,352.4,12.0,139.5
737,2025-09-01,114,19,237.1,196.6,3.5,334.6
738,2023-01-01,58,21,3351.0,1007.7,11.6,2149.1
739,2023-04-17,80,18,803.7,413.2,11.8,284.0
740,2024-01-22,29,8,788.9,595.2,13.5,272.9
741,2024-09-02,109,21,466.0,641.1,3.6,502.4
742,2025-11-24,12,20,1363.8,1476.3,4.6,1836.2
743,2023-01-01,85,6,743.1,312.7,11.4,142.8
744,2024-01-22,10,6,782.3,272.0,17.2,172.6
745,2024-08-05,36,6,352.7,320.6,13.3,110.5
746,2023-09-04,95,11,475.8,1530.3,2.3,1175.8
747,2024-08-05,82,9,1264.7,289.0,17.6,248.8
748,2023-11-27,16,21,169.5,353.3,2.3,351.6
749,2025-08-04,61,12,151.6,246.1,6.7,168.4
750,2025-09-01,43,12,569.6,359.1,6.7,343.0
751,2024-11-25,8,19,3507.8,1069.6,17.4,588.9
752,2024-09-30,84,13,141.8,145.4,4.6,221.3
753,2024-03-18,52,15,175.2,137.3,6.6,242.6
754,2023-09-04,6,9,101.7,728.8,0.6,1240.5
755,2023-09-04,65,11,2085.3,1060.4,13.8,448.1
756,2025-10-27,69,13,194.8,176.0,4.8,206.9
757,2023-05-15,15,17,865.1,1219.8,5.7,1128.4
758,2023-05-15,106,20,442.0,394.7,5.7,589.2
759,2025-10-27,10,6,490.7,272.0,10.8,420.5
760,2025-09-01,111,21,0.0,1672.3,0.0,2339.6
761,2024-12-23,100,11,238.5,68.2,10.8,149.1
762,2024-05-13,39,14,0.0,483.0,0.0,1112.3
763,2023-06-12,71,17,679.0,688.2,11.4,403.6
764,2023-04-17,30,9,37.5,181.7,0.7,524.5
765,2025-05-12,18,3,0.0,698.6,0.0,1628.8
766,2024-01-22,102,17,1085.1,692.9,19.7,330.5
767,2025-05-12,78,15,495.0,498.7,5.4,641.0
768,2025-10-27,63,7,429.4,1557.6,2.8,1289.6
769,2025-09-29,93,22,281.5,361.6,3.1,246.3
770,2024-10-28,110,11,252.9,374.7,8.3,398.7
771,2023-06-12,62,22,2011.6,601.0,13.0,785.4
772,2025-05-12,56,5,2455.3,1463.1,20.1,351.0
773,2024-01-22,74,7,2234.5,1658.6,6.2,1595.5
774,2025-10-27,116,11,460.4,1144.2,4.3,1399.3
775,2023-08-07,104,11,787.4,329.9,25.3,234.0
776,2024-09-30,15,22,1171.3,1475.2,7.6,723.0
777,2023-09-04,54,10,1805.1,557.4,10.5,924.4
778,2025-01-20,56,5,772.9,1463.1,6.3,537.2
779,2025-11-24,88,14,783.9,673.4,6.8,873.8
780,2025-09-29,3,18,889.4,503.4,10.3,670.7
781,2023-04-17,17,16,580.3,316.5,17.1,142.0
782,2023-01-01,23,2,985.0,855.4,4.2,2612.5
783,2023-02-20,58,16,0.0,985.6,0.0,2077.3
784,2023-01-23,36,14,615.8,271.1,18.4,135.4
785,2024-10-28,47,10,296.2,1429.1,1.0,1166.3
786,2023-06-12,111,10,3392.2,1092.1,10.4,1780.3
787,2025-01-20,94,2,595.6,421.7,7.1,747.9
788,2023-07-10,116,18,791.7,618.5,9.6,287.4
789,2025-04-14,67,1,394.5,619.4,3.4,1035.9
790,2025-07-07,111,10,3929.3,1092.1,12.0,1420.4
791,2023-04-17,116,13,1033.0,322.9,19.6,350.9
792,2023-01-01,31,16,1029.0,540.3,10.7,630.3
793,2024-06-10,9,17,457.9,366.3,6.1,156.0
794,2023-04-17,102,9,577.3,564.5,11.5,305.0
795,2025-09-29,29,8,1714.2,595.2,29.4,472.4
796,2023-10-30,96,9,247.0,561.7,2.1,1602.3
797,2023-02-20,85,19,716.6,443.0,9.0,205.2
798,2023-09-04,97,2,456.5,302.8,15.4,267.7
799,2023-03-20,106,17,212.3,415.2,3.2,310.5
800,2024-03-18,44,15,989.8,330.6,21.1,121.9
801,2024-02-19,113,6,706.2,284.2,10.9,142.7
802,2023-02-20,17,19,261.3,339.3,7.0,186.3
803,2025-07-07,71,15,1046.9,306.2,32.0,217.6
804,2025-12-22,61,22,436.1,234.9,18.8,119.6
805,2025-10-27,28,19,0.0,1650.5,0.0,1256.7
806,2025-08-04,14,1,768.2,208.3,28.4,163.1
807,2023-09-04,34,19,256.0,260.5,4.3,660.7
808,2025-12-22,13,17,730.8,472.0,17.8,231.4
809,2023-03-20,118,21,1388.0,869.1,19.4,684.7
810,2023-10-30,23,22,1358.1,1490.3,6.0,2018.2
811,2024-07-08,99,9,1720.0,583.3,13.0,682.3
812,2024-12-23,15,19,0.0,1489.0,0.0,1844.1
813,2024-09-30,41,20,0.0,199.2,0.0,390.3
814,2023-04-17,27,14,556.5,593.7,5.4,600.9
815,2023-11-27,26,4,857.1,567.2,8.5,817.8
816,2024-03-18,39,12,1470.4,773.3,11.3,306.9
817,2023-05-15,51,7,33.2,365.8,0.9,214.4
818,2024-03-18,38,16,209.6,216.6,3.1,430.7
819,2024-03-18,69,14,123.3,421.4,1.5,935.8
820,2025-03-17,52,19,335.2,139.9,8.3,124.2
821,2023-11-27,35,16,2215.3,1269.1,8.1,3099.1
822,2023-02-20,3,21,1329.4,747.4,11.6,563.2
823,2023-01-01,85,5,492.3,214.1,10.3,136.1
824,2023-07-10,18,3,2248.9,698.6,12.0,655.4
825,2024-02-19,37,16,1018.3,526.6,8.2,873.4
826,2024-03-18,88,10,1083.6,635.5,9.0,451.9
827,2025-06-09,10,3,0.0,197.3,0.0,586.7
828,2023-10-30,95,19,1707.2,1190.0,10.9,708.9
829,2024-02-19,42,4,0.0,709.3,0.0,1880.2
830,2023-06-12,35,2,52.0,1653.1,0.1,1864.0
831,2024-12-23,26,7,8.2,427.3,0.1,897.5
832,2024-12-23,17,6,251.8,281.8,7.5,545.2
833,2024-03-18,48,17,663.5,1622.8,2.4,1362.0
834,2024-08-05,50,11,3069.2,940.7,13.1,679.7
835,2024-09-30,96,3,273.2,325.2,4.1,169.3
836,2025-04-14,51,22,353.0,319.1,8.4,249.7
837,2024-03-18,3,5,0.0,388.2,0.0,561.5
838,2024-03-18,6,19,1716.0,707.7,11.1,642.2
839,2025-03-17,58,7,0.0,907.6,0.0,1469.0
840,2023-02-20,103,4,478.5,247.2,11.4,249.5
841,2025-12-22,17,21,12.4,440.3,0.3,368.5
842,2023-01-23,105,4,1715.5,988.5,15.3,519.6
843,2024-09-02,73,17,676.2,586.1,8.1,497.5
844,2024-06-10,82,3,132.3,177.7,3.3,161.5
845,2024-05-13,82,9,269.1,289.0,3.8,216.4
846,2024-04-15,25,18,162.0,133.2,5.3,195.5
847,2025-11-24,60,9,932.6,399.4,12.5,426.2
848,2025-02-17,37,22,1531.1,981.1,7.6,1944.0
849,2024-10-28,1,20,659.3,1975.1,3.4,1851.4
850,2023-02-20,5,12,785.5,736.1,5.2,1377.3
851,2023-05-15,52,19,0.0,139.9,0.0,496.2
852,2025-11-24,15,19,2054.0,1489.0,17.3,649.4
853,2023-09-04,98,7,754.6,266.7,8.2,413.9
854,2023-08-07,63,9,2156.7,1062.3,15.3,368.8
855,2023-04-17,38,4,1163.3,520.8,12.1,410.6
856,2025-07-07,98,7,1000.5,266.7,10.9,380.6
857,2023-12-25,1,3,0.0,651.0,0.0,1437.5
858,2024-09-30,88,22,367.6,541.5,2.9,838.1
859,2025-01-20,39,10,578.2,782.6,4.0,420.2
860,2025-01-20,18,3,1249.4,698.6,6.7,626.2
861,2023-10-02,93,3,409.7,166.2,9.9,90.3
862,2023-09-04,2,6,962.0,1255.7,5.8,1294.5
863,2025-10-27,19,8,511.5,148.6,10.8,368.0
864,2024-11-25,86,15,0.0,319.2,0.0,1688.5
865,2023-09-04,36,13,96.9,197.4,5.6,62.3
866,2025-08-04,43,20,662.9,294.4,8.6,348.5
867,2025-01-20,75,10,0.0,496.1,0.0,1366.3
868,2023-10-02,76,4,0.0,129.4,0.0,111.9
869,2024-05-13,112,3,105.8,363.3,1.7,465.3
870,2024-08-05,84,5,423.7,203.2,12.6,151.6
871,2025-06-09,67,10,488.3,486.0,4.0,659.5
872,2024-10-28,82,7,188.0,330.4,2.6,647.6
873,2023-06-12,36,8,477.9,334.2,16.6,333.9
874,2024-09-30,106,17,654.5,415.2,10.0,726.8
875,2023-10-02,87,12,730.2,1280.6,2.5,2531.0
876,2025-05-12,17,12,0.0,496.5,0.0,340.9
877,2025-12-22,28,8,586.4,1678.8,3.8,1020.7
878,2025-04-14,102,6,990.5,505.6,23.5,295.4
879,2023-10-02,73,21,1670.5,646.5,19.9,522.1
880,2025-01-20,106,21,1028.9,466.9,13.8,293.7
881,2023-08-07,32,2,159.4,114.9,5.4,175.1
882,2024-09-02,84,10,570.4,438.0,8.3,466.3
883,2023-06-12,16,7,363.0,407.6,5.4,433.7
884,2025-05-12,37,2,490.4,866.2,2.4,2175.8
885,2024-01-22,1,12,5395.2,1754.4,28.0,819.0
886,2023-07-10,112,3,436.5,363.3,7.1,253.4
887,2024-10-28,66,6,214.2,80.9,9.5,90.2
888,2025-09-01,11,13,1403.9,792.0,9.8,1052.0
889,2024-04-15,89,19,817.8,690.0,6.1,778.8
890,2023-07-10,119,16,50.2,178.9,1.4,163.9
891,2023-01-01,53,20,3491.1,813.5,13.8,1122.1
892,2023-10-30,16,20,814.1,438.7,9.2,215.2
893,2025-10-27,54,17,0.0,707.3,0.0,1981.6
894,2025-11-24,106,17,579.5,415.2,8.9,290.9
895,2024-09-02,69,2,0.0,341.4,0.0,1104.3
896,2024-12-23,99,21,476.3,780.9,3.6,1146.2
897,2025-03-17,2,6,2972.6,1255.7,18.0,389.7
898,2025-09-01,37,3,486.3,423.3,5.1,460.8
899,2023-09-04,114,17,576.5,244.1,8.3,472.2
900,2023-03-20,29,5,1585.4,475.8,37.7,136.0
901,2025-09-29,97,14,1.7,182.5,0.1,119.8
902,2023-12-25,93,15,317.4,148.8,7.0,271.3
903,2025-04-14,69,11,207.2,482.7,2.4,603.7
904,2024-12-23,64,17,57.1,673.3,0.4,869.3
905,2023-03-20,111,8,0.0,1000.4,0.0,2458.8
906,2025-09-29,87,14,1732.5,1610.4,6.3,894.5
907,2023-12-25,43,20,0.0,294.4,0.0,621.9
908,2025-03-17,108,3,183.9,211.8,9.7,166.2
909,2024-02-19,39,3,0.0,214.7,0.0,562.5
910,2024-04-15,71,6,130.0,580.0,2.7,497.1
911,2023-08-07,65,19,2001.2,1189.3,16.6,1190.3
912,2024-05-13,2,9,0.0,2010.4,0.0,1349.2
913,2024-05-13,120,19,680.4,256.9,9.1,268.9
914,2025-04-14,5,11,1945.2,692.2,13.1,623.6
915,2025-03-17,84,15,396.8,196.3,11.5,181.6
916,2024-04-15,113,6,397.1,284.2,6.1,303.5
917,2025-07-07,43,20,810.2,294.4,10.5,423.2
918,2025-07-07,16,21,601.1,353.3,8.1,431.1
919,2024-03-18,117,14,757.3,434.4,11.2,466.5
920,2023-10-30,87,13,1606.3,695.9,12.0,690.2
921,2025-08-04,13,8,0.0,295.2,0.0,435.8
922,2024-09-02,120,21,0.0,339.5,0.0,599.7
923,2023-11-27,29,7,1501.0,727.9,20.4,225.2
924,2023-01-01,45,15,800.5,400.3,10.0,312.7
925,2023-10-30,69,14,1164.7,421.4,14.1,179.4
926,2025-11-24,102,17,848.6,692.9,15.4,212.8
927,2024-03-18,101,9,80.6,48.6,5.6,89.4
928,2023-10-02,1,13,453.8,670.2,5.1,901.1
929,2023-10-02,12,13,0.0,636.2,0.0,2406.8
930,2025-07-07,109,12,165.5,561.6,1.2,858.6
931,2023-12-25,13,21,930.1,514.3,21.3,175.8
932,2023-07-10,94,18,389.7,250.0,6.3,334.0
933,2023-11-27,104,18,508.4,207.5,20.5,100.8
934,2025-12-22,4,7,237.6,259.3,3.1,881.5
935,2023-12-25,105,20,918.5,953.2,6.9,1361.7
936,2023-03-20,61,7,145.4,135.8,7.7,130.6
937,2023-08-07,4,7,232.9,259.3,3.1,305.4
