shipment_id,warehouse_id,supplier_id,transport_mode_id,ship_date,promised_delivery_date,actual_delivery_date,n_orders,total_qty,distance_km,shipping_cost,is_otif
296,20,14,2,2023-10-29,2023-11-06,2023-11-06,1,61.0,2313.7,16435.07,1
297,22,57,3,2024-06-02,2024-06-12,2024-06-12,1,542.0,3140.8,364629.71,1
298,22,2,4,2025-02-12,2025-02-23,2025-02-28,1,128.0,1364.3,9774.19,0
299,1,13,3,2024-07-08,2024-07-20,2024-07-25,1,500.0,1290.8,111954.93,0
300,15,44,3,2023-09-14,2023-09-24,2023-09-24,1,573.0,1536.0,168031.94,1
301,5,31,2,2025-08-05,2025-08-17,2025-08-17,1,868.0,3050.6,72721.5,1
302,21,43,4,2023-11-11,2023-11-15,2023-11-18,1,766.0,93.1,1496.42,0
303,10,40,1,2024-04-28,2024-05-08,2024-05-08,1,1005.0,752.1,32523.81,1
304,5,16,2,2023-06-20,2023-07-02,2023-07-02,1,80.0,810.0,7107.71,1
305,17,25,1,2025-10-28,2025-11-04,2025-11-04,1,640.0,1141.7,38613.68,1
306,8,13,2,2025-11-22,2025-12-04,2025-12-04,1,1001.0,2731.0,72040.19,1
307,1,52,1,2023-03-30,2023-04-10,2023-04-10,1,293.0,423.4,11610.26,1
308,8,22,1,2023-07-06,2023-07-18,2023-07-18,1,960.0,1204.8,62113.16,1
309,9,38,1,2024-02-17,2024-02-23,2024-02-23,1,541.0,2249.9,85494.2,1
310,13,19,1,2023-07-23,2023-07-27,2023-07-27,1,142.0,394.6,7342.27,1
311,2,43,1,2023-08-07,2023-08-12,2023-08-12,1,1792.0,2538.0,128451.33,1
312,10,32,1,2023-01-27,2023-02-02,2023-02-02,1,609.0,688.1,28414.18,1
313,21,23,1,2023-11-09,2023-11-13,2023-11-17,1,44.0,1994.3,18420.3,0
314,15,27,1,2024-09-19,2024-10-04,2024-10-07,1,565.0,2014.0,58073.73,0
315,20,36,3,2024-05-05,2024-05-11,2024-05-11,1,902.0,1536.4,190946.0,1
316,4,7,1,2025-01-11,2025-01-17,2025-01-17,1,762.0,1985.3,68514.44,1
317,17,37,2,2025-09-21,2025-09-26,2025-09-26,1,474.0,2234.9,38981.6,1
318,9,36,1,2024-10-14,2024-10-21,2024-10-24,1,1238.0,1775.6,94475.12,0
319,12,53,4,2023-10-30,2023-11-03,2023-11-14,1,612.0,199.7,2945.69,0
320,11,33,4,2025-02-22,2025-03-06,2025-03-11,1,137.0,655.0,4280.7,0
321,20,37,1,2025-12-05,2025-12-09,2025-12-09,1,1893.0,2038.1,120667.08,1
322,9,15,2,2023-03-19,2023-03-27,2023-04-02,1,1281.0,2608.0,111628.41,0
323,8,9,1,2024-08-22,2024-08-26,2024-08-29,1,405.0,2876.2,67747.8,0
324,12,21,4,2025-11-28,2025-12-09,2025-12-14,1,272.0,652.9,5502.92,0
325,2,33,1,2023-01-02,2023-01-15,2023-01-17,1,112.0,3186.8,46358.28,0
326,9,4,1,2024-12-22,2024-12-25,2024-12-25,1,213.0,1888.6,31895.77,1
327,1,1,1,2024-11-06,2024-11-13,2024-11-18,1,395.0,3108.5,71407.63,0
328,11,5,1,2025-09-15,2025-09-25,2025-09-25,1,1610.0,72.4,4588.81,1
329,10,15,1,2024-11-24,2024-12-03,2024-12-04,1,706.0,348.7,10879.41,0
330,7,27,1,2023-07-10,2023-07-24,2023-07-24,1,882.0,1589.6,57272.13,1
331,12,29,1,2024-06-04,2024-06-09,2024-06-09,1,750.0,2064.1,72786.06,1
332,17,14,1,2023-06-22,2023-06-29,2023-06-29,1,279.0,2631.9,56235.03,1
333,14,51,1,2024-04-10,2024-04-14,2024-04-14,1,415.0,390.4,12141.07,1
334,18,26,1,2024-09-07,2024-09-14,2024-09-14,1,358.0,2703.5,66353.91,1
335,3,56,1,2024-06-18,2024-06-25,2024-06-25,1,664.0,2956.6,115654.6,1
336,15,53,2,2024-04-04,2024-04-08,2024-04-08,1,254.0,490.7,8646.9,1
337,11,43,3,2023-10-16,2023-10-20,2023-10-20,1,374.0,2777.7,236099.18,1
338,17,16,4,2024-11-17,2024-11-26,2024-11-26,1,393.0,1173.6,11484.45,1
339,15,15,1,2025-06-21,2025-07-01,2025-07-06,1,871.0,1134.9,44440.6,0
340,15,53,3,2024-04-01,2024-04-04,2024-04-04,1,314.0,2251.2,152639.79,1
341,11,34,2,2024-12-23,2025-01-04,2025-01-04,1,135.0,1054.3,10974.44,1
342,21,57,2,2025-12-01,2025-12-11,2025-12-13,1,202.0,1024.8,16554.68,0
343,8,13,2,2023-02-20,2023-03-04,2023-03-04,1,648.0,960.9,26888.96,1
344,11,12,1,2023-03-03,2023-03-20,2023-03-25,1,1215.0,2893.5,164519.42,0
345,2,59,4,2023-05-15,2023-05-20,2023-05-20,1,584.0,2077.6,32397.83,1
346,10,51,2,2023-08-30,2023-09-04,2023-09-08,1,417.0,229.8,5227.59,0
347,22,36,3,2023-03-24,2023-03-30,2023-03-30,1,505.0,1167.5,98512.06,1
348,22,8,1,2023-07-01,2023-07-09,2023-07-09,1,1121.0,681.0,33394.18,1
349,19,25,4,2024-11-27,2024-12-05,2024-12-05,1,32.0,2889.0,9320.78,1
350,8,19,1,2023-06-28,2023-07-03,2023-07-07,1,637.0,2765.1,112234.92,0
351,13,37,2,2023-12-26,2024-01-01,2024-01-01,1,772.0,882.0,25855.93,1
352,19,22,2,2024-10-27,2024-11-07,2024-11-08,1,1012.0,437.3,15310.73,0
353,12,48,1,2025-05-14,2025-05-27,2025-05-27,1,752.0,3126.5,137067.12,1
354,17,8,4,2023-02-19,2023-02-28,2023-02-28,1,77.0,1008.6,4376.26,1
355,11,48,1,2023-11-23,2023-12-10,2023-12-10,1,471.0,2879.3,74895.59,1
356,6,43,1,2023-05-03,2023-05-09,2023-05-09,1,403.0,1609.8,42752.57,1
357,13,12,2,2023-10-09,2023-10-21,2023-10-26,1,1073.0,2843.1,79839.78,0
358,5,12,1,2024-11-04,2024-11-17,2024-11-20,1,401.0,900.0,29855.15,0
359,19,31,4,2025-08-27,2025-09-11,2025-09-13,1,800.0,2422.9,31820.26,0
360,6,21,4,2025-01-05,2025-01-15,2025-01-15,1,387.0,3066.8,36412.29,1
361,16,34,4,2023-12-02,2023-12-12,2023-12-12,1,695.0,1193.4,18489.47,1
362,2,16,2,2025-03-16,2025-03-26,2025-03-26,1,563.0,2716.0,70317.22,1
363,19,55,1,2024-01-12,2024-01-19,2024-01-19,1,1126.0,2160.4,117481.79,1
364,4,2,1,2024-12-13,2024-12-23,2025-01-02,1,470.0,1110.0,28230.71,0
365,4,9,1,2023-02-06,2023-02-12,2023-02-12,1,505.0,1671.2,56914.47,1
366,13,25,2,2023-09-23,2023-10-01,2023-10-01,1,359.0,1661.7,36214.82,1
367,3,9,4,2023-11-13,2023-11-19,2023-11-19,1,806.0,1681.9,25576.77,1
368,10,53,4,2024-04-22,2024-04-26,2024-04-26,1,531.0,199.3,2822.35,1
369,9,48,2,2023-06-16,2023-07-03,2023-07-04,1,147.0,375.8,3885.95,0
370,12,21,1,2024-11-30,2024-12-09,2024-12-11,2,1074.0,2736.0,136170.95,0
371,12,21,3,2023-06-13,2023-06-21,2023-06-21,1,308.0,2150.1,165880.2,1
372,4,59,2,2023-06-20,2023-06-25,2023-06-25,1,358.0,2961.4,50044.58,1
373,19,34,1,2025-12-15,2025-12-26,2025-12-26,1,1038.0,95.5,3708.45,1
374,10,40,1,2023-06-22,2023-06-29,2023-06-29,1,1124.0,690.6,27743.12,1
375,13,9,1,2024-04-07,2024-04-14,2024-04-14,1,734.0,2500.5,81505.76,1
376,14,8,1,2024-06-13,2024-06-22,2024-06-22,1,1137.0,2540.9,142491.98,1
377,14,40,4,2025-04-19,2025-04-26,2025-04-26,1,647.0,968.0,14436.26,1
378,17,27,4,2023-11-08,2023-11-23,2023-11-23,1,2381.0,56.5,1729.83,1
379,19,8,1,2024-11-11,2024-11-18,2024-11-18,1,258.0,2534.4,65933.54,1
380,8,26,4,2024-02-15,2024-02-22,2024-02-22,1,422.0,1699.9,21767.33,1
381,12,8,3,2025-01-06,2025-01-13,2025-01-13,1,245.0,1110.2,84796.89,1
382,14,8,4,2024-11-23,2024-11-30,2024-11-30,1,875.0,2387.5,32318.73,1
383,4,56,1,2023-07-24,2023-08-03,2023-08-03,1,728.0,2483.5,96776.38,1
384,12,13,3,2023-09-03,2023-09-15,2023-09-15,1,484.0,2237.9,221932.49,1
385,6,41,1,2024-08-21,2024-09-01,2024-09-01,1,285.0,477.8,10961.92,1
386,4,5,3,2024-05-30,2024-06-07,2024-06-07,1,941.0,1851.1,284597.11,1
387,12,21,1,2025-07-14,2025-07-25,2025-07-28,1,305.0,1852.0,41037.99,0
388,18,22,1,2023-11-02,2023-11-14,2023-11-14,1,1267.0,970.0,57235.97,1
389,7,12,2,2023-01-02,2023-01-15,2023-01-20,1,110.0,2334.4,24435.55,0
390,9,26,1,2023-01-24,2023-01-30,2023-02-01,1,457.0,2639.6,78382.81,0
391,21,17,1,2023-08-18,2023-09-01,2023-09-01,1,731.0,1724.4,62811.85,1
392,9,36,3,2025-10-20,2025-10-26,2025-10-26,1,684.0,2118.7,224082.82,1
393,12,22,1,2023-01-08,2023-01-20,2023-01-20,1,995.0,1774.4,64583.55,1
394,20,5,3,2023-06-18,2023-06-28,2023-06-28,1,840.0,3100.5,377042.47,1
395,7,21,2,2025-06-11,2025-06-20,2025-06-20,1,194.0,667.7,9045.84,1
396,15,28,3,2024-05-14,2024-05-21,2024-05-24,1,290.0,1907.6,149239.61,0
397,12,38,3,2025-01-04,2025-01-10,2025-01-10,1,1744.0,2733.7,483315.74,1
398,7,21,3,2023-06-28,2023-07-06,2023-07-10,1,311.0,246.1,19476.97,0
399,2,8,2,2023-06-02,2023-06-09,2023-06-12,1,729.0,561.3,13169.48,0
400,21,27,2,2023-07-06,2023-07-21,2023-07-21,1,1165.0,2333.4,85578.63,1
401,7,58,4,2024-04-19,2024-04-23,2024-04-23,1,665.0,1571.1,26140.98,1
402,20,56,1,2024-10-18,2024-10-27,2024-10-27,1,601.0,3175.5,104787.76,1
403,10,55,2,2023-08-22,2023-08-30,2023-08-30,1,1559.0,2012.6,70007.98,1
404,2,50,1,2024-07-22,2024-07-28,2024-07-28,1,1242.0,423.2,19789.07,1
405,11,34,4,2025-06-16,2025-06-28,2025-06-28,1,151.0,1855.2,11587.07,1
406,1,23,1,2025-05-08,2025-05-13,2025-05-13,1,328.0,2390.7,57580.18,1
407,20,56,1,2025-06-10,2025-06-17,2025-06-17,1,1260.0,1249.4,60015.82,1
408,21,8,1,2025-05-10,2025-05-20,2025-05-20,1,1380.0,122.6,7016.83,1
409,21,43,2,2024-03-09,2024-03-16,2024-03-16,1,949.0,2786.7,102993.51,1
410,15,53,1,2024-02-17,2024-02-21,2024-03-03,1,318.0,1330.1,38992.86,0
411,13,56,2,2025-12-05,2025-12-14,2025-12-14,1,257.0,452.4,7294.98,1
412,9,12,4,2024-04-28,2024-05-09,2024-05-12,1,570.0,2204.4,25258.19,0
413,19,56,4,2025-06-05,2025-06-14,2025-06-19,1,956.0,1993.5,27186.12,0
414,14,33,2,2024-08-09,2024-08-25,2024-08-25,1,125.0,947.4,12079.24,1
415,3,12,1,2023-10-21,2023-11-05,2023-11-05,1,1177.0,2670.2,129859.5,1
416,11,34,2,2025-08-12,2025-08-23,2025-08-27,1,324.0,1247.3,24777.6,0
417,13,50,3,2024-02-01,2024-02-05,2024-02-10,1,270.0,2969.7,191499.74,0
418,4,25,1,2025-03-21,2025-03-30,2025-03-30,1,56.0,2141.7,20307.65,1
419,14,40,2,2024-08-28,2024-09-07,2024-09-07,1,338.0,2855.2,42626.72,1
420,2,43,1,2024-10-31,2024-11-05,2024-11-09,4,4778.0,422.7,46452.43,0
421,17,53,1,2025-08-28,2025-08-31,2025-08-31,1,417.0,3091.9,90071.48,1
422,7,43,1,2024-04-12,2024-04-16,2024-04-16,1,1466.0,2346.7,127204.78,1
423,17,53,4,2023-12-17,2023-12-20,2023-12-20,1,274.0,2781.6,27460.59,1
424,12,12,4,2025-07-12,2025-07-24,2025-07-25,1,988.0,652.5,13240.21,0
425,11,53,1,2025-07-09,2025-07-13,2025-07-13,1,315.0,2303.3,59536.23,1
426,5,44,2,2023-10-28,2023-11-09,2023-11-09,1,99.0,2268.2,21735.42,1
427,8,47,2,2025-05-12,2025-05-30,2025-05-30,1,467.0,1066.7,22073.79,1
428,9,51,2,2023-03-08,2023-03-13,2023-03-13,1,311.0,1803.2,25688.51,1
429,17,3,1,2025-03-20,2025-03-25,2025-04-02,1,900.0,1358.8,60413.1,0
430,7,37,2,2025-11-14,2025-11-20,2025-11-28,1,1512.0,678.2,24007.86,0
431,21,1,2,2024-02-09,2024-02-14,2024-02-14,1,167.0,1793.0,21402.15,1
432,18,21,2,2023-05-08,2023-05-16,2023-05-21,1,426.0,869.0,18039.26,0
433,10,38,1,2023-08-02,2023-08-07,2023-08-07,1,413.0,3112.4,88258.97,1
434,9,15,1,2023-07-31,2023-08-11,2023-08-14,1,317.0,933.6,25352.72,0
435,12,26,4,2024-01-26,2024-02-03,2024-02-05,2,284.0,1574.7,16179.25,0
436,9,5,1,2023-07-06,2023-07-15,2023-07-22,1,694.0,1018.6,43328.45,0
437,2,16,4,2023-11-05,2023-11-13,2023-11-13,1,925.0,2321.9,46048.47,1
438,8,55,3,2025-07-10,2025-07-18,2025-07-18,1,1158.0,2255.8,374856.31,1
439,2,12,1,2023-12-20,2024-01-05,2024-01-08,2,2742.0,451.9,31704.45,0
440,1,2,4,2025-04-16,2025-04-23,2025-04-23,1,657.0,1372.5,19653.21,1
441,6,34,2,2023-11-01,2023-11-15,2023-11-18,1,348.0,1271.7,22156.77,0
442,17,3,1,2025-10-18,2025-10-23,2025-10-23,1,1560.0,2845.7,167760.81,1
443,1,26,1,2025-10-17,2025-10-25,2025-10-25,1,1193.0,2515.5,102620.44,1
444,2,50,1,2023-02-15,2023-02-19,2023-02-21,1,757.0,2748.6,124427.78,0
445,12,29,3,2023-12-18,2023-12-24,2023-12-24,1,1224.0,2852.1,422302.09,1
446,19,34,1,2024-12-21,2025-01-03,2025-01-03,1,97.0,2560.4,34208.36,1
447,14,40,4,2023-04-21,2023-04-28,2023-04-28,1,972.0,3009.7,61102.39,1
448,17,23,2,2024-08-13,2024-08-18,2024-08-18,1,107.0,2594.3,26104.68,1
449,21,15,1,2023-10-19,2023-10-28,2023-10-28,1,1555.0,572.0,28550.3,1
450,18,22,4,2023-10-16,2023-10-28,2023-10-28,1,1119.0,790.3,16002.64,1
451,20,20,1,2024-05-24,2024-05-30,2024-05-30,1,114.0,1337.3,16408.22,1
452,15,43,1,2024-11-10,2024-11-15,2024-11-16,1,1249.0,115.9,5444.67,0
453,17,30,1,2024-02-27,2024-03-05,2024-03-05,1,218.0,3104.1,65514.53,1
454,16,27,4,2025-11-11,2025-11-24,2025-11-24,1,1645.0,1358.2,25026.4,1
455,7,16,4,2023-12-16,2023-12-27,2024-01-01,1,933.0,1953.6,38842.83,0
456,11,51,1,2023-08-09,2023-08-13,2023-08-13,1,513.0,3010.2,94696.54,1
457,19,5,1,2024-12-07,2024-12-17,2024-12-20,1,203.0,2241.4,49219.78,0
458,14,14,2,2023-11-18,2023-11-27,2023-11-27,1,493.0,1514.5,28263.07,1
459,10,13,2,2024-05-03,2024-05-12,2024-05-12,1,780.0,3168.3,83591.74,1
460,19,8,3,2024-06-07,2024-06-15,2024-06-15,1,600.0,2205.2,183294.96,1
461,18,13,1,2023-10-02,2023-10-16,2023-10-16,1,797.0,1738.2,63798.47,1
462,10,7,4,2024-01-29,2024-02-03,2024-02-03,1,1008.0,1652.4,23706.47,1
463,12,4,1,2023-01-03,2023-01-07,2023-01-07,1,506.0,1473.6,45373.52,1
464,12,48,1,2023-01-07,2023-01-20,2023-01-26,2,283.0,387.6,7570.03,0
465,22,36,1,2024-01-20,2024-01-27,2024-01-27,1,646.0,2738.4,96052.1,1
466,15,16,2,2025-06-14,2025-06-23,2025-06-23,1,327.0,2008.3,30384.69,1
467,13,17,2,2024-05-04,2024-05-17,2024-05-17,1,281.0,72.1,1112.45,1
468,1,53,1,2023-04-08,2023-04-12,2023-04-12,1,389.0,2477.0,67659.45,1
469,17,34,2,2023-03-17,2023-03-30,2023-03-30,1,316.0,1029.4,17583.77,1
470,11,22,1,2023-11-14,2023-11-25,2023-11-25,1,636.0,1163.0,38680.31,1
471,13,55,2,2023-11-01,2023-11-08,2023-11-08,1,660.0,2804.7,72457.56,1
472,12,58,1,2023-05-06,2023-05-09,2023-05-09,1,220.0,306.5,5303.65,1
473,3,29,4,2023-04-07,2023-04-12,2023-04-12,1,474.0,2622.3,27644.86,1
474,6,51,1,2023-05-23,2023-05-29,2023-05-29,1,207.0,540.3,12132.15,1
475,9,2,1,2025-08-28,2025-09-05,2025-09-15,1,1948.0,3054.5,203281.87,0
476,12,14,1,2023-11-04,2023-11-13,2023-11-14,1,1522.0,2040.1,96499.96,0
477,6,6,2,2024-12-21,2024-12-28,2024-12-28,1,168.0,505.4,6149.37,1
478,13,24,1,2023-06-06,2023-06-09,2023-06-09,1,831.0,2252.3,72889.73,1
479,6,53,4,2024-01-03,2024-01-07,2024-01-07,1,634.0,2348.8,33437.08,1
480,4,21,3,2023-05-14,2023-05-23,2023-05-23,1,545.0,2856.9,231096.94,1
481,20,50,2,2024-12-04,2024-12-09,2024-12-14,1,1886.0,1094.6,52045.54,0
482,1,13,4,2025-01-05,2025-01-18,2025-01-18,1,1078.0,2016.9,29876.31,1
483,12,12,2,2024-06-29,2024-07-10,2024-07-17,1,511.0,2208.5,47875.18,0
484,2,9,1,2023-06-09,2023-06-14,2023-06-14,1,496.0,586.6,17859.17,1
485,12,38,4,2025-07-05,2025-07-09,2025-07-09,1,674.0,1263.0,19607.31,1
486,10,43,1,2023-08-30,2023-09-04,2023-09-04,1,985.0,1789.1,89646.88,1
487,9,2,1,2023-08-19,2023-08-26,2023-08-26,1,660.0,119.7,5023.52,1
488,9,9,2,2023-06-25,2023-07-02,2023-07-06,1,874.0,3078.8,90750.96,0
489,13,48,2,2024-01-18,2024-01-31,2024-01-31,1,24.0,1294.7,7308.38,1
490,9,49,2,2023-10-18,2023-10-29,2023-11-03,1,130.0,1226.3,11704.02,0
491,4,21,2,2024-03-16,2024-03-24,2024-03-24,1,361.0,2195.2,34087.83,1
492,10,14,2,2025-12-01,2025-12-09,2025-12-14,1,539.0,1249.0,31107.21,0
493,4,47,1,2025-07-21,2025-08-05,2025-08-05,1,1129.0,2099.0,80489.92,1
494,10,53,3,2025-09-14,2025-09-16,2025-09-16,1,315.0,867.8,63046.83,1
495,12,7,2,2023-11-13,2023-11-18,2023-11-18,1,161.0,2327.2,31335.54,1
496,19,4,4,2023-08-29,2023-08-31,2023-08-31,1,280.0,2877.2,21327.8,1
497,11,40,2,2024-05-14,2024-05-24,2024-05-31,1,303.0,3074.9,44519.99,0
498,12,38,2,2024-07-05,2024-07-10,2024-07-10,1,2093.0,2794.1,151058.93,1
499,2,12,1,2024-11-03,2024-11-22,2024-11-27,1,274.0,475.3,12086.18,0
500,13,23,2,2024-03-18,2024-03-24,2024-03-24,1,107.0,361.3,3202.39,1
501,16,38,1,2024-07-29,2024-08-04,2024-08-04,1,957.0,1032.9,49500.73,1
502,14,12,1,2025-11-12,2025-11-30,2025-12-08,1,1275.0,3101.7,184779.22,0
503,11,58,1,2024-01-02,2024-01-06,2024-01-06,1,691.0,1926.1,73040.36,1
504,15,7,1,2025-11-11,2025-11-14,2025-11-14,1,173.0,944.3,19411.16,1
505,10,55,1,2023-01-09,2023-01-15,2023-01-15,1,1632.0,2798.9,130215.36,1
506,17,51,1,2023-07-18,2023-07-24,2023-07-27,1,491.0,1168.8,40384.9,0
507,15,27,4,2024-02-08,2024-02-18,2024-02-21,1,688.0,1630.0,23746.91,0
508,2,51,1,2023-08-21,2023-08-26,2023-08-30,1,511.0,2531.2,94217.62,0
509,6,34,4,2025-01-24,2025-02-03,2025-02-07,1,281.0,2656.0,28129.67,0
510,22,50,4,2024-07-30,2024-08-04,2024-08-14,1,788.0,1485.0,23879.46,0
511,21,30,1,2023-01-29,2023-02-06,2023-02-06,1,383.0,1363.6,39232.94,1
512,22,9,2,2023-04-21,2023-04-27,2023-04-27,1,1574.0,2898.8,137462.72,1
513,17,31,3,2023-12-05,2023-12-19,2023-12-19,1,226.0,2490.9,150651.78,1
514,12,1,1,2025-11-02,2025-11-08,2025-11-08,1,253.0,76.4,1396.92,1
515,19,28,1,2023-11-04,2023-11-12,2023-11-12,1,710.0,1656.3,59832.51,1
516,19,28,1,2024-12-17,2024-12-26,2024-12-27,1,911.0,2128.7,87182.1,0
517,20,5,2,2024-04-16,2024-04-27,2024-04-27,1,342.0,360.4,7592.0,1
518,20,9,4,2025-04-24,2025-04-28,2025-04-28,1,587.0,745.2,9700.95,1
519,4,57,1,2024-05-26,2024-06-05,2024-06-06,1,1009.0,3043.4,162037.43,0
520,10,13,1,2025-12-16,2025-12-29,2026-01-08,1,351.0,575.3,14741.4,0
521,19,48,1,2023-06-15,2023-06-27,2023-06-29,1,495.0,1133.7,30357.33,0
522,19,22,2,2024-02-02,2024-02-13,2024-02-13,1,488.0,2830.7,71238.2,1
523,7,52,3,2023-08-07,2023-08-17,2023-08-17,1,73.0,1576.3,48734.69,1
524,9,8,1,2023-04-03,2023-04-12,2023-04-12,1,671.0,784.4,28222.86,1
525,19,38,4,2024-10-06,2024-10-11,2024-10-12,1,1649.0,717.9,16953.66,0
526,8,14,3,2025-06-29,2025-07-05,2025-07-10,1,282.0,54.8,3752.18,0
527,14,26,1,2025-07-14,2025-07-22,2025-07-22,1,87.0,547.1,5866.26,1
528,7,43,1,2025-08-28,2025-09-03,2025-09-13,1,583.0,2271.8,88926.45,0
529,1,23,3,2024-02-06,2024-02-10,2024-02-10,1,1261.0,2500.7,441493.27,1
530,5,23,1,2023-01-25,2023-01-29,2023-01-29,1,1291.0,2178.0,130302.26,1
531,2,49,1,2025-07-07,2025-07-21,2025-07-26,1,581.0,3137.0,118065.84,0
532,21,20,2,2024-02-11,2024-02-17,2024-02-17,1,1578.0,939.8,30724.65,1
533,15,47,1,2024-12-08,2024-12-24,2024-12-24,1,245.0,1097.5,24350.86,1
534,6,25,4,2023-01-15,2023-01-26,2023-01-30,1,168.0,96.4,727.22,0
535,15,20,3,2023-09-02,2023-09-08,2023-09-08,1,918.0,2736.2,395508.15,1
536,4,37,1,2023-01-07,2023-01-14,2023-01-14,2,966.0,1477.6,54218.65,1
537,2,38,1,2025-06-12,2025-06-17,2025-06-17,1,101.0,2261.3,34326.55,1
538,2,43,1,2025-01-23,2025-01-28,2025-01-28,1,832.0,503.1,19489.85,1
539,16,23,1,2025-01-03,2025-01-08,2025-01-08,1,995.0,2096.5,87981.59,1
540,22,20,3,2025-07-05,2025-07-11,2025-07-14,1,1312.0,1357.9,225135.42,0
541,9,21,3,2023-08-11,2023-08-20,2023-08-20,1,1211.0,749.0,110241.8,1
542,4,59,2,2023-06-30,2023-07-04,2023-07-04,1,917.0,354.0,12447.71,1
543,18,19,1,2024-04-04,2024-04-08,2024-04-08,1,521.0,3161.0,88156.76,1
544,18,19,1,2023-07-23,2023-07-27,2023-07-27,1,451.0,2652.1,75269.63,1
545,19,55,3,2025-12-28,2026-01-05,2026-01-05,1,1758.0,100.6,14263.58,1
546,20,21,2,2024-12-27,2025-01-05,2025-01-05,1,597.0,3023.3,61997.0,1
547,17,51,1,2024-08-03,2024-08-08,2024-08-11,1,426.0,343.0,8206.22,0
548,15,44,4,2025-10-25,2025-11-03,2025-11-04,1,501.0,606.2,7231.6,0
549,18,21,3,2025-06-19,2025-06-28,2025-06-29,1,235.0,425.9,27354.79,0
550,17,30,3,2023-05-26,2023-06-01,2023-06-01,1,613.0,2600.6,222353.61,1
551,9,5,1,2025-05-19,2025-05-28,2025-05-28,1,1096.0,2138.5,86913.03,1
552,20,21,1,2023-11-20,2023-11-30,2023-12-03,1,449.0,195.4,5847.01,0
553,21,20,2,2024-01-23,2024-01-28,2024-01-28,1,495.0,2758.1,54533.04,1
554,11,31,1,2024-01-16,2024-01-30,2024-01-30,1,197.0,2632.2,46270.55,1
555,15,44,4,2025-02-07,2025-02-17,2025-02-17,1,224.0,1786.0,12033.26,1
556,22,32,1,2024-03-04,2024-03-10,2024-03-10,1,1017.0,1748.9,85476.67,1
557,12,38,1,2024-01-30,2024-02-06,2024-02-06,1,438.0,3024.2,87607.87,1
558,17,27,1,2025-05-07,2025-05-20,2025-05-20,1,126.0,1536.4,25096.14,1
559,17,20,1,2023-01-11,2023-01-15,2023-01-15,1,1263.0,2272.5,130405.89,1
560,5,59,1,2023-11-27,2023-12-02,2023-12-11,1,539.0,2350.4,87210.93,0
561,6,57,2,2025-02-21,2025-03-03,2025-03-03,1,404.0,1121.3,24392.65,1
562,9,41,1,2023-04-15,2023-04-24,2023-04-24,1,803.0,3120.7,128031.62,1
563,22,56,4,2023-04-12,2023-04-20,2023-04-20,1,160.0,1638.2,10929.0,1
564,8,22,1,2024-06-22,2024-07-03,2024-07-06,1,132.0,2797.3,47314.22,0
565,8,40,4,2025-01-23,2025-01-30,2025-01-30,1,310.0,2486.5,19646.91,1
566,7,20,4,2025-10-14,2025-10-20,2025-10-20,2,129.0,2105.4,11673.51,1
567,21,34,2,2024-01-05,2024-01-20,2024-01-20,2,679.0,2713.1,82901.6,1
568,17,31,1,2025-12-29,2026-01-10,2026-01-11,1,159.0,74.0,1267.14,0
569,18,21,1,2025-03-03,2025-03-10,2025-03-10,1,300.0,827.7,22342.11,1
570,14,27,2,2026-01-04,2026-01-15,2026-01-16,1,625.0,747.2,18408.11,0
571,18,56,3,2024-12-12,2024-12-19,2024-12-19,1,545.0,993.4,100630.03,1
572,3,24,1,2024-07-25,2024-07-29,2024-07-29,1,523.0,2344.9,69544.7,1
573,19,48,1,2025-07-07,2025-07-22,2025-07-22,1,211.0,1464.5,34355.98,1
574,1,38,4,2024-03-23,2024-03-28,2024-03-28,1,1415.0,408.2,8792.78,1
575,19,14,1,2023-06-11,2023-06-18,2023-06-18,1,204.0,1074.7,25377.91,1
576,20,57,3,2024-10-08,2024-10-16,2024-10-21,1,1585.0,577.2,97295.75,0
577,21,20,1,2025-11-19,2025-11-24,2025-11-24,1,58.0,1185.5,15063.2,1
578,20,40,3,2024-01-01,2024-01-09,2024-01-09,1,248.0,2713.1,148581.92,1
579,14,3,1,2024-05-20,2024-05-27,2024-05-29,1,934.0,2716.3,104275.06,0
580,4,15,1,2025-03-24,2025-04-04,2025-04-07,1,916.0,191.5,6924.48,0
581,11,34,2,2024-11-16,2024-11-30,2024-11-30,1,1087.0,442.2,16218.67,1
582,22,7,1,2023-03-31,2023-04-06,2023-04-06,1,721.0,1251.6,50849.05,1
583,7,11,3,2026-01-03,2026-01-14,2026-01-14,1,223.0,1700.9,91295.05,1
584,15,43,4,2024-05-08,2024-05-12,2024-05-12,1,1051.0,442.1,9265.15,1
585,12,13,2,2024-04-15,2024-04-25,2024-04-26,1,992.0,1156.1,37706.05,0
586,12,9,1,2023-11-21,2023-11-27,2023-11-27,1,817.0,2324.5,103272.97,1
587,5,3,1,2024-05-12,2024-05-17,2024-05-17,1,233.0,2509.3,54649.38,1
588,6,23,4,2025-04-13,2025-04-17,2025-04-17,1,1254.0,1791.5,39657.98,1
589,21,23,1,2025-09-24,2025-09-29,2025-09-29,1,1261.0,2940.6,162812.66,1
590,4,37,4,2023-05-31,2023-06-05,2023-06-05,1,247.0,2664.1,27305.79,1
591,6,47,3,2024-04-12,2024-04-28,2024-04-28,1,1303.0,1222.8,169171.39,1
